PESO INICIAL;PESO FINAL;CEP INICIAL;CEP FINAL;VALOR DO FRETE;TEMPO DE ENTREGA
;20.00;63515000;63519999;110;23
;30.00;63515000;63519999;130;23
;40.00;63515000;63519999;155;23
;50.00;63515000;63519999;169;23
;60.00;63515000;63519999;200;23
;70.00;63515000;63519999;214;23
;80.00;63515000;63519999;275;23
;90.00;63515000;63519999;287;23
;100.00;63515000;63519999;300;23
;10.00;63520000;63529999;85;23
;20.00;63520000;63529999;110;23
;30.00;63520000;63529999;130;23
;40.00;63520000;63529999;155;23
;50.00;63520000;63529999;169;23
;60.00;63520000;63529999;200;23
;70.00;63520000;63529999;214;23
;80.00;63520000;63529999;275;23
;90.00;63520000;63529999;287;23
;100.00;63520000;63529999;300;23
;10.00;63520000;63529999;64,38;13
;20.00;63520000;63529999;76,55;13
;35.00;63520000;63529999;93,84;13
;50.00;63520000;63529999;110,2;13
;70.00;63520000;63529999;122,7;13
;10.00;63530000;63539999;85;23
;20.00;63530000;63539999;110;23
;30.00;63530000;63539999;130;23
;40.00;63530000;63539999;155;23
;50.00;63530000;63539999;169;23
;60.00;63530000;63539999;200;23
;70.00;63530000;63539999;214;23
;80.00;63530000;63539999;275;23
;90.00;63530000;63539999;287;23
;100.00;63530000;63539999;300;23
;10.00;63530000;63539999;64,38;12
;20.00;63530000;63539999;76,55;12
;35.00;63530000;63539999;93,84;12
;50.00;63530000;63539999;110,2;12
;70.00;63530000;63539999;122,7;12
;10.00;63540000;63559999;85;23
;20.00;63540000;63559999;110;23
;30.00;63540000;63559999;130;23
;40.00;63540000;63559999;155;23
;50.00;63540000;63559999;169;23
;60.00;63540000;63559999;200;23
;70.00;63540000;63559999;214;23
;80.00;63540000;63559999;275;23
;90.00;63540000;63559999;287;23
;100.00;63540000;63559999;300;23
;10.00;63540000;63559999;64,38;13
;20.00;63540000;63559999;76,55;13
;35.00;63540000;63559999;93,84;13
;50.00;63540000;63559999;110,2;13
;70.00;63540000;63559999;122,7;13
;10.00;63560000;63569999;85;23
;20.00;63560000;63569999;110;23
;30.00;63560000;63569999;130;23
;40.00;63560000;63569999;155;23
;50.00;63560000;63569999;169;23
;60.00;63560000;63569999;200;23
;70.00;63560000;63569999;214;23
;80.00;63560000;63569999;275;23
;90.00;63560000;63569999;287;23
;100.00;63560000;63569999;300;23
;10.00;63560000;63569999;64,38;12
;20.00;63560000;63569999;76,55;12
;35.00;63560000;63569999;93,84;12
;50.00;63560000;63569999;110,2;12
;70.00;63560000;63569999;122,7;12
;10.00;63570000;63574999;85;23
;20.00;63570000;63574999;110;23
;30.00;63570000;63574999;130;23
;40.00;63570000;63574999;155;23
;50.00;63570000;63574999;169;23
;60.00;63570000;63574999;200;23
;70.00;63570000;63574999;214;23
;80.00;63570000;63574999;275;23
;90.00;63570000;63574999;287;23
;100.00;63570000;63574999;300;23
;10.00;63570000;63574999;64,38;12
;20.00;63570000;63574999;76,55;12
;35.00;63570000;63574999;93,84;12
;50.00;63570000;63574999;110,2;12
;70.00;63570000;63574999;122,7;12
;10.00;63575000;63579999;85;23
;20.00;63575000;63579999;110;23
;30.00;63575000;63579999;130;23
;40.00;63575000;63579999;155;23
;50.00;63575000;63579999;169;23
;60.00;63575000;63579999;200;23
;70.00;63575000;63579999;214;23
;80.00;63575000;63579999;275;23
;90.00;63575000;63579999;287;23
;100.00;63575000;63579999;300;23
;10.00;63575000;63579999;64,38;12
;20.00;63575000;63579999;76,55;12
;35.00;63575000;63579999;93,84;12
;50.00;63575000;63579999;110,2;12
;70.00;63575000;63579999;122,7;12
;10.00;63580000;63589999;85;23
;20.00;63580000;63589999;110;23
;30.00;63580000;63589999;130;23
;40.00;63580000;63589999;155;23
;50.00;63580000;63589999;169;23
;60.00;63580000;63589999;200;23
;70.00;63580000;63589999;214;23
;80.00;63580000;63589999;275;23
;90.00;63580000;63589999;287;23
;100.00;63580000;63589999;300;23
;10.00;63580000;63589999;64,38;13
;20.00;63580000;63589999;76,55;13
;35.00;63580000;63589999;93,84;13
;50.00;63580000;63589999;110,2;13
;70.00;63580000;63589999;122,7;13
;10.00;63590000;63594999;85;23
;20.00;63590000;63594999;110;23
;30.00;63590000;63594999;130;23
;40.00;63590000;63594999;155;23
;50.00;63590000;63594999;169;23
;60.00;63590000;63594999;200;23
;70.00;63590000;63594999;214;23
;80.00;63590000;63594999;275;23
;90.00;63590000;63594999;287;23
;100.00;63590000;63594999;300;23
;10.00;63590000;63594999;64,38;13
;20.00;63590000;63594999;76,55;13
;35.00;63590000;63594999;93,84;13
;50.00;63590000;63594999;110,2;13
;70.00;63590000;63594999;122,7;13
;10.00;63595000;63599999;85;23
;20.00;63595000;63599999;110;23
;30.00;63595000;63599999;130;23
;40.00;63595000;63599999;155;23
;50.00;63595000;63599999;169;23
;60.00;63595000;63599999;200;23
;70.00;63595000;63599999;214;23
;80.00;63595000;63599999;275;23
;90.00;63595000;63599999;287;23
;100.00;63595000;63599999;300;23
;10.00;63600000;63604999;85;23
;20.00;63600000;63604999;110;23
;30.00;63600000;63604999;130;23
;40.00;63600000;63604999;155;23
;50.00;63600000;63604999;169;23
;60.00;63600000;63604999;200;23
;70.00;63600000;63604999;214;23
;80.00;63600000;63604999;275;23
;90.00;63600000;63604999;287;23
;100.00;63600000;63604999;300;23
;10.00;63600000;63604999;64,38;13
;20.00;63600000;63604999;76,55;13
;35.00;63600000;63604999;93,84;13
;50.00;63600000;63604999;110,2;13
;70.00;63600000;63604999;122,7;13
;10.00;63605000;63609999;85;23
;20.00;63605000;63609999;110;23
;30.00;63605000;63609999;130;23
;40.00;63605000;63609999;155;23
;50.00;63605000;63609999;169;23
;60.00;63605000;63609999;200;23
;70.00;63605000;63609999;214;23
;80.00;63605000;63609999;275;23
;90.00;63605000;63609999;287;23
;100.00;63605000;63609999;300;23
;10.00;63605000;63609999;64,38;13
;20.00;63605000;63609999;76,55;13
;35.00;63605000;63609999;93,84;13
;50.00;63605000;63609999;110,2;13
;70.00;63605000;63609999;122,7;13
;10.00;63610000;63619999;85;23
;20.00;63610000;63619999;110;23
;30.00;63610000;63619999;130;23
;40.00;63610000;63619999;155;23
;50.00;63610000;63619999;169;23
;60.00;63610000;63619999;200;23
;70.00;63610000;63619999;214;23
;80.00;63610000;63619999;275;23
;90.00;63610000;63619999;287;23
;100.00;63610000;63619999;300;23
;10.00;63610000;63619999;64,38;13
;20.00;63610000;63619999;76,55;13
;35.00;63610000;63619999;93,84;13
;50.00;63610000;63619999;110,2;13
;70.00;63610000;63619999;122,7;13
;10.00;63620000;63629999;85;23
;20.00;63620000;63629999;110;23
;30.00;63620000;63629999;130;23
;40.00;63620000;63629999;155;23
;50.00;63620000;63629999;169;23
;60.00;63620000;63629999;200;23
;70.00;63620000;63629999;214;23
;80.00;63620000;63629999;275;23
;90.00;63620000;63629999;287;23
;100.00;63620000;63629999;300;23
;10.00;63620000;63629999;64,38;13
;20.00;63620000;63629999;76,55;13
;35.00;63620000;63629999;93,84;13
;50.00;63620000;63629999;110,2;13
;70.00;63620000;63629999;122,7;13
;10.00;63630000;63634999;85;23
;20.00;63630000;63634999;110;23
;30.00;63630000;63634999;130;23
;40.00;63630000;63634999;155;23
;50.00;63630000;63634999;169;23
;60.00;63630000;63634999;200;23
;70.00;63630000;63634999;214;23
;80.00;63630000;63634999;275;23
;90.00;63630000;63634999;287;23
;100.00;63630000;63634999;300;23
;10.00;63630000;63634999;64,38;13
;20.00;63630000;63634999;76,55;13
;35.00;63630000;63634999;93,84;13
;50.00;63630000;63634999;110,2;13
;70.00;63630000;63634999;122,7;13
;10.00;63635000;63639999;85;23
;20.00;63635000;63639999;110;23
;30.00;63635000;63639999;130;23
;40.00;63635000;63639999;155;23
;50.00;63635000;63639999;169;23
;60.00;63635000;63639999;200;23
;70.00;63635000;63639999;214;23
;80.00;63635000;63639999;275;23
;90.00;63635000;63639999;287;23
;100.00;63635000;63639999;300;23
;10.00;63635000;63639999;64,38;13
;20.00;63635000;63639999;76,55;13
;35.00;63635000;63639999;93,84;13
;50.00;63635000;63639999;110,2;13
;70.00;63635000;63639999;122,7;13
;10.00;63640000;63644999;64,38;13
;20.00;63640000;63644999;76,55;13
;35.00;63640000;63644999;93,84;13
;50.00;63640000;63644999;110,2;13
;70.00;63640000;63644999;122,7;13
;10.00;63645000;63649999;85;23
;20.00;63645000;63649999;110;23
;30.00;63645000;63649999;130;23
;40.00;63645000;63649999;155;23
;50.00;63645000;63649999;169;23
;60.00;63645000;63649999;200;23
;70.00;63645000;63649999;214;23
;80.00;63645000;63649999;275;23
;90.00;63645000;63649999;287;23
;100.00;63645000;63649999;300;23
;10.00;63645000;63649999;64,38;13
;20.00;63645000;63649999;76,55;13
;35.00;63645000;63649999;93,84;13
;50.00;63645000;63649999;110,2;13
;70.00;63645000;63649999;122,7;13
;10.00;63650000;63659999;85;23
;20.00;63650000;63659999;110;23
;30.00;63650000;63659999;130;23
;40.00;63650000;63659999;155;23
;50.00;63650000;63659999;169;23
;60.00;63650000;63659999;200;23
;70.00;63650000;63659999;214;23
;80.00;63650000;63659999;275;23
;90.00;63650000;63659999;287;23
;100.00;63650000;63659999;300;23
;10.00;63650000;63659999;64,38;13
;20.00;63650000;63659999;76,55;13
;35.00;63650000;63659999;93,84;13
;50.00;63650000;63659999;110,2;13
;70.00;63650000;63659999;122,7;13
;10.00;63660000;63669999;85;23
;20.00;63660000;63669999;110;23
;30.00;63660000;63669999;130;23
;40.00;63660000;63669999;155;23
;50.00;63660000;63669999;169;23
;60.00;63660000;63669999;200;23
;70.00;63660000;63669999;214;23
;80.00;63660000;63669999;275;23
;90.00;63660000;63669999;287;23
;100.00;63660000;63669999;300;23
;10.00;63660000;63669999;64,38;13
;20.00;63660000;63669999;76,55;13
;35.00;63660000;63669999;93,84;13
;50.00;63660000;63669999;110,2;13
;70.00;63660000;63669999;122,7;13
;10.00;63670000;63679999;85;23
;20.00;63670000;63679999;110;23
;30.00;63670000;63679999;130;23
;40.00;63670000;63679999;155;23
;50.00;63670000;63679999;169;23
;60.00;63670000;63679999;200;23
;70.00;63670000;63679999;214;23
;80.00;63670000;63679999;275;23
;90.00;63670000;63679999;287;23
;100.00;63670000;63679999;300;23
;10.00;63670000;63679999;64,38;12
;20.00;63670000;63679999;76,55;12
;35.00;63670000;63679999;93,84;12
;50.00;63670000;63679999;110,2;12
;70.00;63670000;63679999;122,7;12
;10.00;63680000;63699999;85;23
;20.00;63680000;63699999;110;23
;30.00;63680000;63699999;130;23
;40.00;63680000;63699999;155;23
;50.00;63680000;63699999;169;23
;60.00;63680000;63699999;200;23
;70.00;63680000;63699999;214;23
;80.00;63680000;63699999;275;23
;90.00;63680000;63699999;287;23
;100.00;63680000;63699999;300;23
;10.00;63680000;63699999;64,38;13
;20.00;63680000;63699999;76,55;13
;35.00;63680000;63699999;93,84;13
;50.00;63680000;63699999;110,2;13
;70.00;63680000;63699999;122,7;13
;10.00;63700000;63739999;64,38;13
;20.00;63700000;63739999;76,55;13
;35.00;63700000;63739999;93,84;13
;50.00;63700000;63739999;110,2;13
;70.00;63700000;63739999;122,7;13
;10.00;63700001;63739999;85;23
;20.00;63700001;63739999;110;23
;30.00;63700001;63739999;130;23
;40.00;63700001;63739999;155;23
;50.00;63700001;63739999;169;23
;60.00;63700001;63739999;200;23
;70.00;63700001;63739999;214;23
;80.00;63700001;63739999;275;23
;90.00;63700001;63739999;287;23
;100.00;63700001;63739999;300;23
;10.00;63740000;63749999;85;23
;20.00;63740000;63749999;110;23
;30.00;63740000;63749999;130;23
;40.00;63740000;63749999;155;23
;50.00;63740000;63749999;169;23
;60.00;63740000;63749999;200;23
;70.00;63740000;63749999;214;23
;80.00;63740000;63749999;275;23
;90.00;63740000;63749999;287;23
;100.00;63740000;63749999;300;23
;10.00;63740000;63749999;64,38;13
;20.00;63740000;63749999;76,55;13
;35.00;63740000;63749999;93,84;13
;50.00;63740000;63749999;110,2;13
;70.00;63740000;63749999;122,7;13
;10.00;63750000;63779999;85;23
;20.00;63750000;63779999;110;23
;30.00;63750000;63779999;130;23
;40.00;63750000;63779999;155;23
;50.00;63750000;63779999;169;23
;60.00;63750000;63779999;200;23
;70.00;63750000;63779999;214;23
;80.00;63750000;63779999;275;23
;90.00;63750000;63779999;287;23
;100.00;63750000;63779999;300;23
;10.00;63750000;63779999;64,38;13
;20.00;63750000;63779999;76,55;13
;35.00;63750000;63779999;93,84;13
;50.00;63750000;63779999;110,2;13
;70.00;63750000;63779999;122,7;13
;10.00;63780000;63799999;85;23
;20.00;63780000;63799999;110;23
;30.00;63780000;63799999;130;23
;40.00;63780000;63799999;155;23
;50.00;63780000;63799999;169;23
;60.00;63780000;63799999;200;23
;70.00;63780000;63799999;214;23
;80.00;63780000;63799999;275;23
;90.00;63780000;63799999;287;23
;100.00;63780000;63799999;300;23
;10.00;63780000;63799999;64,38;13
;20.00;63780000;63799999;76,55;13
;35.00;63780000;63799999;93,84;13
;50.00;63780000;63799999;110,2;13
;70.00;63780000;63799999;122,7;13
;10.00;63800000;63859999;85;23
;20.00;63800000;63859999;110;23
;30.00;63800000;63859999;130;23
;40.00;63800000;63859999;155;23
;50.00;63800000;63859999;169;23
;60.00;63800000;63859999;200;23
;70.00;63800000;63859999;214;23
;80.00;63800000;63859999;275;23
;90.00;63800000;63859999;287;23
;100.00;63800000;63859999;300;23
;10.00;63800000;63859999;64,38;13
;20.00;63800000;63859999;76,55;13
;35.00;63800000;63859999;93,84;13
;50.00;63800000;63859999;110,2;13
;70.00;63800000;63859999;122,7;13
;10.00;63860000;63869999;85;23
;20.00;63860000;63869999;110;23
;30.00;63860000;63869999;130;23
;40.00;63860000;63869999;155;23
;50.00;63860000;63869999;169;23
;60.00;63860000;63869999;200;23
;70.00;63860000;63869999;214;23
;80.00;63860000;63869999;275;23
;90.00;63860000;63869999;287;23
;100.00;63860000;63869999;300;23
;10.00;63860000;63869999;64,38;13
;20.00;63860000;63869999;76,55;13
;35.00;63860000;63869999;93,84;13
;50.00;63860000;63869999;110,2;13
;70.00;63860000;63869999;122,7;13
;10.00;63870000;63899999;85;23
;20.00;63870000;63899999;110;23
;30.00;63870000;63899999;130;23
;40.00;63870000;63899999;155;23
;50.00;63870000;63899999;169;23
;60.00;63870000;63899999;200;23
;70.00;63870000;63899999;214;23
;80.00;63870000;63899999;275;23
;90.00;63870000;63899999;287;23
;100.00;63870000;63899999;300;23
;10.00;63870000;63899999;64,38;13
;20.00;63870000;63899999;76,55;13
;35.00;63870000;63899999;93,84;13
;50.00;63870000;63899999;110,2;13
;70.00;63870000;63899999;122,7;13
;10.00;63900001;63949999;85;23
;20.00;63900001;63949999;110;23
;30.00;63900001;63949999;130;23
;40.00;63900001;63949999;155;23
;50.00;63900001;63949999;169;23
;60.00;63900001;63949999;200;23
;70.00;63900001;63949999;214;23
;80.00;63900001;63949999;275;23
;90.00;63900001;63949999;287;23
;100.00;63900001;63949999;300;23
;10.00;63900001;63949999;64,38;13
;20.00;63900001;63949999;76,55;13
;35.00;63900001;63949999;93,84;13
;50.00;63900001;63949999;110,2;13
;70.00;63900001;63949999;122,7;13
;10.00;63950000;63959999;85;23
;20.00;63950000;63959999;110;23
;30.00;63950000;63959999;130;23
;40.00;63950000;63959999;155;23
;50.00;63950000;63959999;169;23
;60.00;63950000;63959999;200;23
;70.00;63950000;63959999;214;23
;80.00;63950000;63959999;275;23
;90.00;63950000;63959999;287;23
;100.00;63950000;63959999;300;23
;10.00;63950000;63959999;64,38;13
;20.00;63950000;63959999;76,55;13
;35.00;63950000;63959999;93,84;13
;50.00;63950000;63959999;110,2;13
;70.00;63950000;63959999;122,7;13
;10.00;63960000;63969999;85;23
;20.00;63960000;63969999;110;23
;30.00;63960000;63969999;130;23
;40.00;63960000;63969999;155;23
;50.00;63960000;63969999;169;23
;60.00;63960000;63969999;200;23
;70.00;63960000;63969999;214;23
;80.00;63960000;63969999;275;23
;90.00;63960000;63969999;287;23
;100.00;63960000;63969999;300;23
;10.00;63960000;63969999;64,38;12
;20.00;63960000;63969999;76,55;12
;35.00;63960000;63969999;93,84;12
;50.00;63960000;63969999;110,2;12
;70.00;63960000;63969999;122,7;12
;10.00;63970000;63999999;85;23
;20.00;63970000;63999999;110;23
;30.00;63970000;63999999;130;23
;40.00;63970000;63999999;155;23
;50.00;63970000;63999999;169;23
;60.00;63970000;63999999;200;23
;70.00;63970000;63999999;214;23
;80.00;63970000;63999999;275;23
;90.00;63970000;63999999;287;23
;100.00;63970000;63999999;300;23
;10.00;63970000;63999999;64,38;13
;20.00;63970000;63999999;76,55;13
;35.00;63970000;63999999;93,84;13
;50.00;63970000;63999999;110,2;13
;70.00;63970000;63999999;122,7;13
;10.00;64000001;64099999;85;23
;20.00;64000001;64099999;100;23
;30.00;64000001;64099999;127;23
;40.00;64000001;64099999;136;23
;50.00;64000001;64099999;146;23
;60.00;64000001;64099999;186;23
;70.00;64000001;64099999;199;23
;80.00;64000001;64099999;255;23
;90.00;64000001;64099999;266;23
;100.00;64000001;64099999;279;23
;10.00;64000001;64099999;53,31;12
;20.00;64000001;64099999;63,4;12
;35.00;64000001;64099999;77,72;12
;50.00;64000001;64099999;91,29;12
;70.00;64000001;64099999;101,7;12
;10.00;64100000;64104999;85;23
;20.00;64100000;64104999;100;23
;30.00;64100000;64104999;127;23
;40.00;64100000;64104999;136;23
;50.00;64100000;64104999;146;23
;60.00;64100000;64104999;186;23
;70.00;64100000;64104999;199;23
;80.00;64100000;64104999;255;23
;90.00;64100000;64104999;266;23
;100.00;64100000;64104999;279;23
;10.00;64100000;64104999;63,98;19
;20.00;64100000;64104999;76,08;19
;35.00;64100000;64104999;93,26;19
;50.00;64100000;64104999;109,5;19
;70.00;64100000;64104999;122;19
;10.00;64105000;64107999;85;23
;20.00;64105000;64107999;100;23
;30.00;64105000;64107999;127;23
;40.00;64105000;64107999;136;23
;50.00;64105000;64107999;146;23
;60.00;64105000;64107999;186;23
;70.00;64105000;64107999;199;23
;80.00;64105000;64107999;255;23
;90.00;64105000;64107999;266;23
;100.00;64105000;64107999;279;23
;10.00;64105000;64107999;63,98;19
;20.00;64105000;64107999;76,08;19
;35.00;64105000;64107999;93,26;19
;50.00;64105000;64107999;109,5;19
;70.00;64105000;64107999;122;19
;10.00;64108000;64109999;85;23
;20.00;64108000;64109999;100;23
;30.00;64108000;64109999;127;23
;40.00;64108000;64109999;136;23
;50.00;64108000;64109999;146;23
;60.00;64108000;64109999;186;23
;70.00;64108000;64109999;199;23
;80.00;64108000;64109999;255;23
;90.00;64108000;64109999;266;23
;100.00;64108000;64109999;279;23
;10.00;64108000;64109999;63,98;19
;20.00;64108000;64109999;76,08;19
;35.00;64108000;64109999;93,26;19
;50.00;64108000;64109999;109,5;19
;70.00;64108000;64109999;122;19
;10.00;64110000;64119999;85;23
;20.00;64110000;64119999;100;23
;30.00;64110000;64119999;127;23
;40.00;64110000;64119999;136;23
;50.00;64110000;64119999;146;23
;60.00;64110000;64119999;186;23
;70.00;64110000;64119999;199;23
;80.00;64110000;64119999;255;23
;90.00;64110000;64119999;266;23
;100.00;64110000;64119999;279;23
;10.00;64110000;64119999;63,98;19
;20.00;64110000;64119999;76,08;19
;35.00;64110000;64119999;93,26;19
;50.00;64110000;64119999;109,5;19
;70.00;64110000;64119999;122;19
;10.00;64120000;64125999;85;23
